pValue	topAUC	KSstat	GSname
0.0027278707	0.4426	0.5431	CHASSOT_SKIN_WOUND
0.0174902243	0.3265	0.4429	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5
0.0095147812	0.3139	0.5442	LIU_CDX2_TARGETS_DN
0.0108903956	0.3094	0.4143	MODULE_89
0.0150284434	0.2809	0.4498	ZHOU_PANCREATIC_EXOCRINE_PROGENITOR
0.0004481371	0.2770	0.3430	AIGNER_ZEB1_TARGETS
0.0222716516	0.2727	0.3511	LOPEZ_EPITHELIOID_MESOTHELIOMA
0.0143414996	0.2707	0.3786	MODULE_203
0.0101820630	0.2452	0.3518	SINGH_KRAS_DEPENDENCY_SIGNATURE_
0.0172858794	0.2356	0.4869	TESAR_JAK_TARGETS_MOUSE_ES_D3_DN
0.0095561825	0.2158	0.3381	CALCIUM_INDEPENDENT_CELL_CELL_ADHESION
0.0117291776	0.2103	0.3982	SU_KIDNEY
0.0012796395	0.2010	0.2476	NAGASHIMA_EGF_SIGNALING_UP
0.0070471094	0.2007	0.3094	MODULE_382
0.0013625691	0.1994	0.3453	REACTOME_TIGHT_JUNCTION_INTERACTIONS
0.0216943299	0.1964	0.2636	RIZ_ERYTHROID_DIFFERENTIATION_HEMGN
0.0208331754	0.1943	0.2607	STAEGE_EWING_FAMILY_TUMOR
0.0173770536	0.1925	0.2700	TIGHT_JUNCTION
0.0006201243	0.1770	0.2259	MODULE_139
0.0000001265	0.1735	0.2590	CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP
0.0158721018	0.1730	0.2324	chr12q21
0.0122655004	0.1680	0.4242	BIOCARTA_ACE2_PATHWAY
0.0029371149	0.1625	0.2070	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN
0.0049202823	0.1615	0.2788	UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN
0.0001513159	0.1586	0.1984	MODULE_180
0.0000001654	0.1575	0.4129	REACTOME_PACKAGING_OF_TELOMERE_ENDS
0.0095942036	0.1558	0.1599	MIKKELSEN_IPS_WITH_HCP_H3K27ME3
0.0126848194	0.1548	0.1928	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN
0.0142143006	0.1515	0.3406	NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_UP
0.0000045006	0.1504	0.3107	KRCTCNNNNMANAGC_UNKNOWN
0.0009055306	0.1490	0.2433	BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE
0.0035673179	0.1475	0.3599	BIOCARTA_INTRINSIC_PATHWAY
0.0000000000	0.1467	0.4682	REACTOME_RNA_POL_I_PROMOTER_OPENING
0.0000001365	0.1458	0.3228	REACTOME_AMYLOIDS
0.0128537559	0.1445	0.2402	AMIT_EGF_RESPONSE_40_HELA
0.0129683064	0.1445	0.4074	HOEGERKORP_CD44_TARGETS_DIRECT_DN
0.0016958692	0.1440	0.1313	MIKKELSEN_MEF_ICP_WITH_H3K27ME3
0.0000390290	0.1420	0.2158	LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN
0.0072055720	0.1411	0.3923	PHAGOCYTOSIS
0.0000000015	0.1398	0.1753	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN
0.0004554303	0.1380	0.4765	LEI_HOXC8_TARGETS_DN
0.0000200563	0.1377	0.1564	DELYS_THYROID_CANCER_DN
0.0031898306	0.1371	0.3881	MODULE_545
0.0068560784	0.1362	0.5054	GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN
0.0000004024	0.1345	0.1842	COLDREN_GEFITINIB_RESISTANCE_DN
0.0000119036	0.1342	0.5978	TASTE_RECEPTOR_ACTIVITY
0.0056042482	0.1342	0.4125	REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS
0.0000013716	0.1336	0.4624	BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN
0.0117793027	0.1333	0.4815	MONOCARBOXYLIC_ACID_TRANSPORT
0.0001321065	0.1331	0.1503	MODULE_342
