pValue	topAUC	KSstat	GSname
0.0000000002	0.8661	0.9719	MODULE_293
0.0000000001	0.8411	0.9198	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE
0.0000000000	0.8119	0.8609	REACTOME_PD1_SIGNALING
0.0000000000	0.8089	0.9267	MODULE_143
0.0000000638	0.7858	0.9198	BIOCARTA_TCAPOPTOSIS_PATHWAY
0.0000000001	0.7747	0.9198	BIOCARTA_CTL_PATHWAY
0.0000000033	0.7608	0.7864	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
0.0000000171	0.7332	0.8364	BIOCARTA_THELPER_PATHWAY
0.0000000000	0.7251	0.8723	KEGG_GRAFT_VERSUS_HOST_DISEASE
0.0000000000	0.7242	0.7981	KEGG_ALLOGRAFT_REJECTION
0.0000006029	0.7205	0.8469	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
0.0000000975	0.7105	0.8289	BIOCARTA_TCRA_PATHWAY
0.0000000340	0.7088	0.8208	BIOCARTA_ASBCELL_PATHWAY
0.0000000330	0.7056	0.8054	BIOCARTA_BLYMPHOCYTE_PATHWAY
0.0000000000	0.6853	0.7524	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP
0.0000864846	0.6764	0.7246	ROETH_TERT_TARGETS_DN
0.0000000000	0.6750	0.8336	MODULE_73
0.0000001442	0.6661	0.7531	BIOCARTA_TCYTOTOXIC_PATHWAY
0.0000086009	0.6538	0.7208	BUDHU_LIVER_CANCER_METASTASIS_UP
0.0000000000	0.6473	0.8438	UROSEVIC_RESPONSE_TO_IMIQUIMOD
0.0000000812	0.6456	0.7395	BIOCARTA_CLASSIC_PATHWAY
0.0000000000	0.6430	0.8221	GNF2_CD1D
0.0000000000	0.6400	0.8658	NIELSEN_SYNOVIAL_SARCOMA_DN
0.0000000000	0.6351	0.7745	GNF2_CD14
0.0000000000	0.6319	0.6779	KEGG_ASTHMA
0.0000000000	0.6295	0.7874	GAURNIER_PSMD4_TARGETS
0.0000000000	0.6290	0.7178	WILENSKY_RESPONSE_TO_DARAPLADIB
0.0000000017	0.6178	0.7760	HAHTOLA_CTCL_PATHOGENESIS
0.0000749807	0.6122	0.6938	WONG_ENDOMETRIAL_CANCER_LATE
0.0000000000	0.6066	0.7266	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS
0.0000000000	0.5992	0.6525	KEGG_TYPE_I_DIABETES_MELLITUS
0.0000000000	0.5892	0.7895	GNF2_CD33
0.0000000001	0.5856	0.6505	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
0.0000000012	0.5805	0.7593	BIOCARTA_LAIR_PATHWAY
0.0000000604	0.5772	0.6510	BIOCARTA_CTLA4_PATHWAY
0.0000000951	0.5762	0.8295	BIOCARTA_MONOCYTE_PATHWAY
0.0000000212	0.5727	0.7494	SA_MMP_CYTOKINE_CONNECTION
0.0004988727	0.5714	0.6333	GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_DN
0.0000000951	0.5674	0.8295	BIOCARTA_LYM_PATHWAY
0.0000000000	0.5657	0.7749	GNF2_CARD15
0.0000000000	0.5645	0.6486	MCLACHLAN_DENTAL_CARIES_UP
0.0000057005	0.5638	0.6540	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT
0.0000004072	0.5519	0.7333	CHAN_INTERFERON_PRODUCING_DENDRITIC_CELL
0.0000000000	0.5514	0.6224	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
0.0000002095	0.5498	0.6283	BIOCARTA_COMP_PATHWAY
0.0000000000	0.5451	0.7597	KIM_LRRC3B_TARGETS
0.0000000000	0.5427	0.7385	GNF2_CD48
0.0010826903	0.5412	0.5776	GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN
0.0000000000	0.5404	0.8035	GNF2_PECAM1
0.0000000375	0.5384	0.6771	MODULE_424
