pValue	topAUC	KSstat	GSname
0.0000074316	0.5433	0.5467	NIELSEN_LEIOMYOSARCOMA_CNN1_UP
0.0001086065	0.4302	0.4460	REACTOME_SMOOTH_MUSCLE_CONTRACTION
0.0230254719	0.4092	0.4128	SMOOTH_MUSCLE_CONTRACTION_GO_0006939
0.0000639200	0.3150	0.3154	V$SRF_01
0.0017806324	0.3048	0.5594	REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS
0.0000000000	0.2785	0.6702	REACTOME_BETA_DEFENSINS
0.0014399425	0.2776	0.2843	PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN
0.0062603017	0.2654	0.2630	TOMLINS_PROSTATE_CANCER_DN
0.0027547423	0.2594	0.4126	KEGG_PHENYLALANINE_METABOLISM
0.0000006837	0.2469	0.3923	REACTOME_MUSCLE_CONTRACTION
0.0000000000	0.2454	0.6632	chr11q11
0.0000000000	0.2367	0.6170	REACTOME_DEFENSINS
0.0000900570	0.2215	0.6072	MODULE_103
0.0001447704	0.2201	0.4075	PLASARI_NFIC_TARGETS_BASAL_UP
0.0000000049	0.2107	0.5890	chryp11
0.0001887441	0.2091	0.3456	MODULE_512
0.0000000000	0.2057	0.7142	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0118881065	0.2041	0.1912	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN
0.0119892127	0.2026	0.3550	REGULATION_OF_MUSCLE_CONTRACTION
0.0000024963	0.1979	0.1782	V$SRF_C
0.0002658580	0.1940	0.3878	MODULE_202
0.0130136945	0.1906	0.3823	REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS
0.0000000000	0.1887	0.6616	KEGG_OLFACTORY_TRANSDUCTION
0.0009619463	0.1879	0.5355	WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP
0.0020385270	0.1785	0.3414	MODULE_330
0.0000006257	0.1749	0.3817	MODULE_387
0.0109718163	0.1748	0.1717	CCAWWNAAGG_V$SRF_Q4
0.0005033765	0.1708	0.5022	WEBER_METHYLATED_LCP_IN_SPERM_UP
0.0000000945	0.1680	0.3993	MODULE_329
0.0000018917	0.1665	0.4441	STRUCTURAL_CONSTITUENT_OF_MUSCLE
0.0011637803	0.1661	0.2680	POTASSIUM_CHANNEL_ACTIVITY
0.0000000285	0.1616	0.2341	chr14q32
0.0036108411	0.1566	0.5320	NIKOLSKY_BREAST_CANCER_17P11_AMPLICON
0.0007726995	0.1559	0.1327	V$SRF_Q5_01
0.0000002467	0.1550	0.3954	MODULE_201
0.0011773359	0.1542	0.1288	V$SRF_Q4
0.0052840169	0.1500	0.1318	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN
0.0132905119	0.1496	0.2137	PEPTIDE_RECEPTOR_ACTIVITY
0.0014155022	0.1487	0.1221	V$SRF_Q6
0.0085232567	0.1472	0.2390	chr15q11
0.0000006016	0.1455	0.1252	LIU_PROSTATE_CANCER_DN
0.0080400233	0.1423	0.4580	DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY
0.0000175123	0.1382	0.3343	EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION
0.0113931222	0.1375	0.2025	ISSAEVA_MLL2_TARGETS
0.0175727078	0.1337	0.3415	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS
0.0089751722	0.1315	0.4937	WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN
0.0000387038	0.1296	0.3783	DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN
0.0000197889	0.1271	0.4631	MODULE_307
0.0052948612	0.1249	0.2605	MIKKELSEN_ES_ICP_WITH_H3K27ME3
0.0000428177	0.1238	0.3580	VOLTAGE_GATED_POTASSIUM_CHANNEL_COMPLEX
