pValue	topAUC	KSstat	GSname
0.0010957882	0.4890	0.6375	TCGA_GLIOBLASTOMA_MUTATED
0.0003179489	0.4241	0.5152	TASTE_RECEPTOR_ACTIVITY
0.0000000000	0.3540	0.6488	GCM_MAX
0.0089248574	0.3362	0.4940	MIPS_MRNA_DECAY_COMPLEX
0.0051140256	0.3271	0.3652	chr5q15
0.0003101027	0.3121	0.3408	chr19p12
0.0001163910	0.3066	0.4986	REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS
0.0118548157	0.3014	0.4419	DISTECHE_ESCAPED_FROM_X_INACTIVATION
0.0000037276	0.2915	0.5241	NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON
0.0001302364	0.2797	0.4097	NICK_RESPONSE_TO_PROC_TREATMENT_DN
0.0158389846	0.2759	0.4913	WANG_RESPONSE_TO_FORSKOLIN_DN
0.0080151465	0.2684	0.4987	RNA_3END_PROCESSING
0.0002294623	0.2639	0.6295	MIPS_RSMAD_COMPLEX
0.0228783670	0.2605	0.3093	chr5q22
0.0027401162	0.2557	0.5197	ATP_DEPENDENT_DNA_HELICASE_ACTIVITY
0.0027866196	0.2452	0.4986	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN
0.0109028168	0.2352	0.2923	TCGA_GLIOBLASTOMA_COPY_NUMBER_DN
0.0048284000	0.2338	0.4781	MIPS_PC2_COMPLEX
0.0023258692	0.2334	0.4292	BIOCARTA_IL7_PATHWAY
0.0194315805	0.2332	0.3082	BIOCARTA_CASPASE_PATHWAY
0.0000106614	0.2284	0.3944	CHANDRAN_METASTASIS_TOP50_UP
0.0085926693	0.2247	0.4234	MIPS_WINAC_COMPLEX
0.0000000000	0.2226	0.4847	MODULE_277
0.0093855011	0.2221	0.3633	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY
0.0020367622	0.2216	0.3833	DNA_DEPENDENT_ATPASE_ACTIVITY
0.0001888556	0.2166	0.5295	FINETTI_BREAST_CANCERS_KINOME_GRAY
0.0001242138	0.2153	0.3786	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN
0.0011006190	0.2108	0.4516	REACTOME_GLUCURONIDATION
0.0097042203	0.2103	0.4903	MIPS_SIN3_SAP25_COMPLEX
0.0007702130	0.2095	0.2605	chr5q13
0.0032166266	0.2089	0.4190	THYROID_HORMONE_RECEPTOR_BINDING
0.0024093959	0.2087	0.3433	GCM_CASP2
0.0170629844	0.2080	0.4262	MIPS_PBAF_COMPLEX
0.0113092477	0.2068	0.3191	CHEOK_RESPONSE_TO_HD_MTX_DN
0.0115643044	0.2055	0.3867	CHROMATIN_ASSEMBLY
0.0000000000	0.2042	0.6255	GNF2_RBBP6
0.0014918109	0.2036	0.4848	MIPS_BRG1_SIN3A_COMPLEX
0.0001422353	0.2023	0.4152	DEN_INTERACT_WITH_LCA5
0.0007769596	0.2017	0.2626	SMIRNOV_RESPONSE_TO_IR_2HR_DN
0.0013104511	0.1994	0.4237	REACTOME_DEADENYLATION_OF_MRNA
0.0015841688	0.1986	0.3476	GCM_DEAF1
0.0005062092	0.1977	0.5562	MIPS_BRM_SIN3A_HDAC_COMPLEX
0.0021117172	0.1966	0.3596	IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_DN
0.0086881332	0.1949	0.4548	MIPS_UTX_MLL2_3_COMPLEX
0.0165731211	0.1949	0.1935	JOHNSTONE_PARVB_TARGETS_1_DN
0.0079494747	0.1946	0.3233	DNA_HELICASE_ACTIVITY
0.0117507012	0.1939	0.4607	MIPS_ANTI_BHC110_COMPLEX
0.0000005081	0.1936	0.4451	GCM_CSNK1A1
0.0116454525	0.1924	0.4263	chr3p23
0.0020462295	0.1924	0.3108	GNF2_BNIP2
