pValue	topAUC	KSstat	GSname
0.0000000000	0.3550	0.8075	chryq11
0.0000000000	0.3236	0.7617	chryp11
0.0000000000	0.2939	0.6854	chr11q11
0.0000000000	0.2835	0.7622	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0000000001	0.2833	0.5844	REACTOME_BETA_DEFENSINS
0.0110272952	0.2756	0.3672	MODULE_368
0.0000000000	0.2627	0.6990	KEGG_OLFACTORY_TRANSDUCTION
0.0000000027	0.2408	0.4947	REACTOME_DEFENSINS
0.0143543092	0.2312	0.4519	KORKOLA_EMBRYONAL_CARCINOMA
0.0000003469	0.2155	0.5441	REACTOME_REGULATION_OF_IFNA_SIGNALING
0.0076790702	0.1884	0.2522	GNF2_MMP11
0.0004821857	0.1755	0.3415	KEGG_REGULATION_OF_AUTOPHAGY
0.0000076966	0.1740	0.4485	HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_BINDING
0.0010343804	0.1688	0.3405	PROTEIN_AMINO_ACID_AUTOPHOSPHORYLATION
0.0087169327	0.1658	0.2312	GNF2_KISS1
0.0020173605	0.1635	0.3204	PROTEIN_AUTOPROCESSING
0.0010053272	0.1618	0.2538	chr3q27
0.0000000001	0.1618	0.4064	chr1q44
0.0002495136	0.1569	0.3496	chr9p22
0.0157813600	0.1551	0.2686	GNF2_EGFR
0.0007114239	0.1506	0.3543	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
0.0000002466	0.1456	0.2197	chr14q32
0.0003211214	0.1453	0.4215	COLLAGEN
0.0047228521	0.1437	0.3048	KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION
0.0000000000	0.1417	0.3037	REACTOME_GPCR_DOWNSTREAM_SIGNALING
0.0112458804	0.1416	0.2434	chr11q21
0.0046588983	0.1374	0.3523	REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA
0.0009058120	0.1361	0.3383	TSAI_RESPONSE_TO_RADIATION_THERAPY
0.0054939670	0.1361	0.2726	MODULE_458
0.0000267784	0.1320	0.2868	PID_INTEGRIN1_PATHWAY
0.0065920957	0.1289	0.3495	BIOCARTA_DC_PATHWAY
0.0019201764	0.1273	0.2696	PID_SYNDECAN_1_PATHWAY
0.0044043984	0.1272	0.2851	POLYSACCHARIDE_BINDING
0.0000000000	0.1264	0.2517	REACTOME_SIGNALING_BY_GPCR
0.0110473062	0.1257	0.4137	SARCOMERE
0.0150794293	0.1247	0.2482	chr3q12
0.0089349316	0.1245	0.2718	chr7q35
0.0139275920	0.1235	0.2535	MODULE_247
0.0079387107	0.1230	0.2405	chr15q11
0.0065545556	0.1229	0.2834	GLYCOSAMINOGLYCAN_BINDING
0.0000058925	0.1213	0.3493	KEGG_AUTOIMMUNE_THYROID_DISEASE
0.0055296939	0.1205	0.2317	MIDORIKAWA_AMPLIFIED_IN_LIVER_CANCER
0.0068452654	0.1202	0.5599	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN
0.0162933637	0.1184	0.3208	KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP
0.0023217935	0.1182	0.2995	DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN
0.0000210245	0.1161	0.2856	chr18p11
0.0046057235	0.1152	0.3526	SYNAPSE_ORGANIZATION_AND_BIOGENESIS
0.0000000049	0.1151	0.3024	RICKMAN_HEAD_AND_NECK_CANCER_C
0.0000037868	0.1149	0.5891	BIOCARTA_LAIR_PATHWAY
0.0002684792	0.1144	0.3582	SCHRAETS_MLL_TARGETS_DN
