pValue	topAUC	KSstat	GSname
0.0000000000	0.4210	0.6787	NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON
0.0000000832	0.4119	0.4881	chr13q34
0.0000000000	0.3212	0.4402	chr13q14
0.0063614648	0.2952	0.3506	SABATES_COLORECTAL_ADENOMA_SIZE_UP
0.0000017789	0.2724	0.3839	MODULE_332
0.0135204309	0.2433	0.3808	chr13q33
0.0000000000	0.2399	0.3092	chr8q24
0.0000005386	0.2347	0.3091	chr13q12
0.0034301142	0.2309	0.5340	REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY
0.0000000000	0.2295	0.4219	chr20q11
0.0000000000	0.2284	0.3043	NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON
0.0010911364	0.2268	0.4792	chr13q22
0.0000000000	0.2173	0.3255	NIKOLSKY_BREAST_CANCER_16P13_AMPLICON
0.0000000000	0.2126	0.3856	LAIHO_COLORECTAL_CANCER_SERRATED_DN
0.0000224291	0.2065	0.4161	BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
0.0000000000	0.2000	0.2809	chr20q13
0.0166011887	0.1977	0.2901	chr13q32
0.0001796820	0.1950	0.2577	chr7q36
0.0164184197	0.1935	0.2853	chr13q13
0.0007161351	0.1924	0.1717	SABATES_COLORECTAL_ADENOMA_UP
0.0063547465	0.1924	0.4674	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY
0.0000000000	0.1910	0.2948	NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON
0.0067174202	0.1909	0.3055	TCGA_GLIOBLASTOMA_COPY_NUMBER_DN
0.0249335049	0.1809	0.3939	MODULE_326
0.0172847212	0.1801	0.1990	SANSOM_WNT_PATHWAY_REQUIRE_MYC
0.0000018159	0.1775	0.4212	NIKOLSKY_BREAST_CANCER_7P22_AMPLICON
0.0000000225	0.1774	0.2815	chr7q22
0.0000000230	0.1723	0.5869	MIPS_TRBP_CONTAINING_COMPLEX_1
0.0020019936	0.1683	0.4919	INTEGRATOR_COMPLEX
0.0023943844	0.1667	0.4692	MIPS_TNF_ALPHA_NF_KAPPA_B_SIGNALING_COMPLEX_6
0.0000000000	0.1591	0.3305	chr7q11
0.0095078957	0.1572	0.2502	chr20q12
0.0000000000	0.1525	0.2230	chr16p13
0.0000061365	0.1512	0.3422	NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON
0.0007825997	0.1461	0.2864	BCAT_BILD_ET_AL_UP
0.0025441622	0.1457	0.5019	LEI_HOXC8_TARGETS_UP
0.0020019936	0.1441	0.4919	MIPS_DSS1_COMPLEX
0.0069104757	0.1428	0.4640	RIBONUCLEOPROTEIN_BINDING
0.0110052313	0.1361	0.4846	RNA_3END_PROCESSING
0.0001438702	0.1351	0.5940	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE
0.0000981789	0.1340	0.5162	GOUYER_TATI_TARGETS_DN
0.0035083114	0.1322	0.4051	PID_BETACATENIN_DEG_PATHWAY
0.0039750570	0.1320	0.4854	MIPS_INTEGRATOR_COMPLEX
0.0091851714	0.1301	0.3322	REACTOME_INSULIN_RECEPTOR_RECYCLING
0.0000000000	0.1290	0.4820	MORF_GPX4
0.0083152161	0.1286	0.2370	CRGAARNNNNCGA_UNKNOWN
0.0000000026	0.1285	0.5072	GNF2_TPT1
0.0000000000	0.1283	0.5587	MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0012855995	0.1280	0.5472	MIPS_EXOSOME
0.0012928865	0.1280	0.5470	REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE
