pValue	topAUC	KSstat	GSname
0.0001288161	0.5059	0.6207	NIKOLSKY_BREAST_CANCER_7P15_AMPLICON
0.0036081617	0.4435	0.5320	SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN
0.0038424232	0.4176	0.5295	IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY
0.0000234551	0.3759	0.4218	RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN
0.0071154607	0.3643	0.4629	REACTOME_GABA_A_RECEPTOR_ACTIVATION
0.0007232114	0.3200	0.4295	GLUTAMATE_RECEPTOR_ACTIVITY
0.0209726948	0.3183	0.3439	SYNAPTOGENESIS
0.0006110052	0.2928	0.4240	REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT
0.0012940827	0.2823	0.4739	MODULE_215
0.0024764981	0.2797	0.3256	REACTOME_HS_GAG_BIOSYNTHESIS
0.0198804917	0.2662	0.4370	GABA_RECEPTOR_ACTIVITY
0.0093312317	0.2617	0.3017	DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP
0.0002684998	0.2482	0.5367	REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION
0.0006751096	0.2402	0.5691	REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1
0.0061670922	0.2360	0.2700	MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3
0.0081482597	0.2350	0.2907	HUNSBERGER_EXERCISE_REGULATED_GENES
0.0056350978	0.2325	0.2622	GNF2_MAPT
0.0003035242	0.2214	0.2684	chrxq26
0.0089317481	0.2209	0.3082	EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT
0.0003703543	0.2190	0.2996	RICKMAN_HEAD_AND_NECK_CANCER_B
0.0000464849	0.2162	0.3969	chrxp21
0.0099518231	0.2150	0.3708	DETECTION_OF_CHEMICAL_STIMULUS
0.0016188172	0.2137	0.2162	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN
0.0034686163	0.2100	0.2322	V$EVI1_03
0.0206006572	0.2073	0.3541	chr9q12
0.0065048928	0.2038	0.2306	REACTOME_GABA_RECEPTOR_ACTIVATION
0.0141488234	0.2023	0.3683	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0141072498	0.2001	0.2898	MODULE_382
0.0222855845	0.1979	0.1936	VERRECCHIA_EARLY_RESPONSE_TO_TGFB1
0.0001738843	0.1977	0.4652	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS
0.0149635223	0.1956	0.3043	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS
0.0000049928	0.1888	0.2486	MIKKELSEN_IPS_WITH_HCP_H3K27ME3
0.0000229484	0.1859	0.3440	OSADA_ASCL1_TARGETS_UP
0.0012113625	0.1851	0.2221	GNF2_DNM1
0.0000100839	0.1830	0.1857	SYNAPTIC_TRANSMISSION
0.0110857460	0.1816	0.4283	BIOCARTA_ACE2_PATHWAY
0.0121520801	0.1808	0.3739	KEGG_RENIN_ANGIOTENSIN_SYSTEM
0.0000064801	0.1779	0.1814	TRANSMISSION_OF_NERVE_IMPULSE
0.0115705221	0.1777	0.3476	chr4p12
0.0001111883	0.1777	0.1834	KRAS.KIDNEY_UP.V1_UP
0.0049989111	0.1776	0.3186	MATZUK_MALE_REPRODUCTION_SERTOLI
0.0004943868	0.1754	0.3952	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
0.0016850055	0.1747	0.4808	REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS
0.0029278225	0.1730	0.1803	REACTOME_POTASSIUM_CHANNELS
0.0016064480	0.1720	0.1875	RICKMAN_HEAD_AND_NECK_CANCER_A
0.0077029346	0.1718	0.2718	HANN_RESISTANCE_TO_BCL2_INHIBITOR_UP
0.0001916779	0.1717	0.3819	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT
0.0153600830	0.1710	0.3760	REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2
0.0000089400	0.1696	0.2751	MEISSNER_NPC_HCP_WITH_H3K27ME3
0.0120590943	0.1695	0.4805	REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE
