pValue	topAUC	KSstat	GSname
0.0000000040	0.9416	0.9909	RUNNE_GENDER_EFFECT_UP
0.0000000000	0.8599	0.8747	UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN
0.0000000000	0.8440	0.8654	NAGASHIMA_EGF_SIGNALING_UP
0.0000000000	0.8030	0.8352	AMIT_DELAYED_EARLY_GENES
0.0000000000	0.7801	0.8191	GESERICK_TERT_TARGETS_DN
0.0000004653	0.7771	0.8172	GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_DN
0.0000007648	0.7677	0.8423	STANHILL_HRAS_TRANSFROMATION_UP
0.0000008011	0.7597	0.7745	CHASSOT_SKIN_WOUND
0.0000045542	0.7001	0.7361	CHEN_HOXA5_TARGETS_6HR_UP
0.0000000000	0.6915	0.7642	BURTON_ADIPOGENESIS_1
0.0000000000	0.6659	0.7013	BURTON_ADIPOGENESIS_PEAK_AT_2HR
0.0000000004	0.6655	0.6889	TIAN_TNF_SIGNALING_NOT_VIA_NFKB
0.0000000000	0.6600	0.6813	PLASARI_TGFB1_TARGETS_1HR_UP
0.0000000291	0.6599	0.7005	HINATA_NFKB_IMMU_INF
0.0000000217	0.6593	0.6700	MAHADEVAN_RESPONSE_TO_MP470_DN
0.0000000000	0.6547	0.7136	PHONG_TNF_TARGETS_UP
0.0000000049	0.6502	0.7149	KOBAYASHI_EGFR_SIGNALING_6HR_DN
0.0000008658	0.6360	0.8046	SIMBULAN_UV_RESPONSE_NORMAL_UP
0.0000000000	0.6081	0.6198	AMIT_EGF_RESPONSE_40_HELA
0.0004725819	0.5918	0.6352	WANG_ESOPHAGUS_CANCER_PROGRESSION_UP
0.0000000001	0.5855	0.6011	AMIT_SERUM_RESPONSE_40_MCF10A
0.0000000004	0.5671	0.6144	TIAN_TNF_SIGNALING_VIA_NFKB
0.0000125262	0.5647	0.6834	KRISHNAN_FURIN_TARGETS_UP
0.0030071089	0.5586	0.5966	SOUCEK_MYC_TARGETS
0.0000000000	0.5581	0.6221	GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN
0.0000001222	0.5520	0.6542	NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_UP
0.0041799092	0.5410	0.5823	TURJANSKI_MAPK7_TARGETS
0.0000042869	0.5298	0.5578	DAZARD_UV_RESPONSE_CLUSTER_G28
0.0028570237	0.5245	0.5988	GALIE_TUMOR_ANGIOGENESIS
0.0017241344	0.5239	0.5367	AMIT_EGF_RESPONSE_20_HELA
0.0000000004	0.5129	0.5237	AMIT_EGF_RESPONSE_60_MCF10A
0.0000119379	0.5128	0.6846	IIZUKA_LIVER_CANCER_EARLY_RECURRENCE
0.0000000000	0.5118	0.6129	CROONQUIST_STROMAL_STIMULATION_UP
0.0000000000	0.5108	0.5253	DIRMEIER_LMP1_RESPONSE_EARLY
0.0000000001	0.5101	0.5721	SCHOEN_NFKB_SIGNALING
0.0000000000	0.5099	0.5451	MCDOWELL_ACUTE_LUNG_INJURY_UP
0.0000000000	0.5083	0.5449	NAGASHIMA_NRG1_SIGNALING_UP
0.0011359866	0.5065	0.6037	AGARWAL_AKT_PATHWAY_TARGETS
0.0007791142	0.4994	0.6176	DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN
0.0000000000	0.4974	0.5377	SEKI_INFLAMMATORY_RESPONSE_LPS_UP
0.0000000003	0.4942	0.5387	PID_FRA_PATHWAY
0.0000078597	0.4929	0.5099	FERRARI_RESPONSE_TO_FENRETINIDE_UP
0.0000098582	0.4918	0.5409	RASHI_NFKB1_TARGETS
0.0007677072	0.4866	0.6509	GAUTSCHI_SRC_SIGNALING
0.0000000000	0.4853	0.5136	AMIT_EGF_RESPONSE_60_HELA
0.0000000237	0.4760	0.5208	TSAI_RESPONSE_TO_RADIATION_THERAPY
0.0004882319	0.4716	0.5194	LEE_SP4_THYMOCYTE
0.0000126591	0.4714	0.5357	CHEN_PDGF_TARGETS
0.0002780691	0.4712	0.5037	LEE_LIVER_CANCER_HEPATOBLAST
0.0000041099	0.4711	0.5017	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP
