pValue	topAUC	KSstat	GSname
0.0000000005	0.4574	0.6209	chryp11
0.0000000000	0.4466	0.6743	REACTOME_BETA_DEFENSINS
0.0000000000	0.4209	0.6773	chr11q11
0.0000000000	0.3908	0.6258	REACTOME_DEFENSINS
0.0000000000	0.3467	0.7097	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0000000000	0.3219	0.6422	KEGG_OLFACTORY_TRANSDUCTION
0.0092493791	0.2977	0.2830	FARDIN_HYPOXIA_11
0.0000107406	0.2727	0.3589	chryq11
0.0163739955	0.2399	0.4280	REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10
0.0000000001	0.2203	0.4050	chr1q44
0.0000003496	0.2033	0.2173	chr14q32
0.0165880847	0.1922	0.4116	MODULE_143
0.0149661315	0.1868	0.4320	MIPS_BASC_COMPLEX
0.0000004294	0.1864	0.4875	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
0.0166704033	0.1821	0.3351	BIOCARTA_ATM_PATHWAY
0.0091689368	0.1744	0.3553	REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING
0.0163184855	0.1734	0.3736	REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS
0.0002942519	0.1696	0.2439	chr11q24
0.0000018904	0.1609	0.1896	chr21q22
0.0000410121	0.1602	0.4184	HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_BINDING
0.0000000000	0.1579	0.2630	REACTOME_GPCR_DOWNSTREAM_SIGNALING
0.0004157443	0.1554	0.2329	chr1q25
0.0001251393	0.1546	0.3843	MOSERLE_IFNA_RESPONSE
0.0154085863	0.1518	0.4926	WANG_RESPONSE_TO_FORSKOLIN_DN
0.0195325733	0.1506	0.2851	GNF2_CASP8
0.0046738010	0.1470	0.2632	chr11q21
0.0009324018	0.1432	0.4839	REACTOME_HDL_MEDIATED_LIPID_TRANSPORT
0.0000000000	0.1426	0.2273	REACTOME_SIGNALING_BY_GPCR
0.0081574319	0.1424	0.4405	KEGG_CIRCADIAN_RHYTHM_MAMMAL
0.0008322466	0.1423	0.3904	REACTOME_REGULATION_OF_IFNA_SIGNALING
0.0161293655	0.1395	0.4466	MODULE_293
0.0030815757	0.1325	0.3015	PID_ATM_PATHWAY
0.0175564106	0.1321	0.2475	chrxq24
0.0004063834	0.1261	0.4248	REACTOME_DOUBLE_STRAND_BREAK_REPAIR
0.0021665151	0.1235	0.3736	REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA
0.0004316585	0.1199	0.2402	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY
0.0074789910	0.1197	0.2042	chr11p11
0.0106984862	0.1190	0.2144	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY
0.0039860029	0.1187	0.1395	chr11q12
0.0015745009	0.1183	0.3744	REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION
0.0134051795	0.1175	0.1578	chr17q12
0.0080758316	0.1169	0.2306	HOFMANN_CELL_LYMPHOMA_UP
0.0000735796	0.1152	0.1606	KONDO_PROSTATE_CANCER_WITH_H3K27ME3
0.0028933191	0.1115	0.3448	BIOCARTA_RACCYCD_PATHWAY
0.0100329276	0.1111	0.3705	BIOCARTA_TEL_PATHWAY
0.0104616128	0.1105	0.3793	SA_PTEN_PATHWAY
0.0076880636	0.1088	0.3070	PID_TRAIL_PATHWAY
0.0083724991	0.1052	0.3422	chr5q22
0.0001797719	0.1046	0.3558	chr9p22
0.0000282211	0.1025	0.4058	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN
