pValue	topAUC	KSstat	GSname
0.0000011117	0.5786	0.6134	REACTOME_GLUCURONIDATION
0.0016952183	0.5035	0.5373	XENOBIOTIC_METABOLIC_PROCESS
0.0000004015	0.5024	0.5497	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
0.0000003483	0.4767	0.5219	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
0.0000000000	0.4682	0.4807	SMID_BREAST_CANCER_ERBB2_UP
0.0040972008	0.4616	0.4843	RESPONSE_TO_XENOBIOTIC_STIMULUS
0.0132205002	0.4337	0.4762	EPITHELIAL_CELL_DIFFERENTIATION
0.0000000000	0.4125	0.4820	DOANE_BREAST_CANCER_CLASSES_UP
0.0025152049	0.3862	0.5462	ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0000003700	0.3574	0.3723	KEGG_STEROID_HORMONE_BIOSYNTHESIS
0.0000254053	0.3412	0.3664	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
0.0002416473	0.3352	0.4573	FARMER_BREAST_CANCER_CLUSTER_7
0.0243268709	0.3230	0.4274	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS
0.0000003558	0.3170	0.5657	REACTOME_CHOLESTEROL_BIOSYNTHESIS
0.0000076015	0.2956	0.3000	REACTOME_PHASE_II_CONJUGATION
0.0003213434	0.2912	0.2929	KEGG_STARCH_AND_SUCROSE_METABOLISM
0.0000000000	0.2877	0.7578	chryp11
0.0000000000	0.2745	0.6786	REACTOME_BETA_DEFENSINS
0.0045294564	0.2740	0.4079	KEGG_STEROID_BIOSYNTHESIS
0.0004476181	0.2723	0.3901	SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP
0.0000000000	0.2686	0.6526	REACTOME_DEFENSINS
0.0000515585	0.2660	0.5630	MODULE_432
0.0000000000	0.2626	0.7618	chryq11
0.0012718599	0.2613	0.2664	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
0.0026537940	0.2576	0.4509	IGLESIAS_E2F_TARGETS_DN
0.0232286474	0.2550	0.2797	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM
0.0142880602	0.2506	0.5240	WEBER_METHYLATED_ICP_IN_SPERM_UP
0.0215828932	0.2339	0.3341	MODULE_162
0.0095705136	0.2322	0.2629	PIONTEK_PKD1_TARGETS_UP
0.0000000000	0.2311	0.2305	FARMER_BREAST_CANCER_APOCRINE_VS_BASAL
0.0016448271	0.2288	0.2337	KEGG_RETINOL_METABOLISM
0.0017024708	0.2268	0.2199	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
0.0009697177	0.2206	0.2317	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
0.0012715572	0.2145	0.4744	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS
0.0000000000	0.2054	0.1955	FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL
0.0145601483	0.2045	0.4332	ISOPRENOID_METABOLIC_PROCESS
0.0196016903	0.1992	0.3146	MODULE_373
0.0035718266	0.1962	0.4045	MODULE_368
0.0027348504	0.1951	0.4364	FARMER_BREAST_CANCER_CLUSTER_4
0.0002579055	0.1936	0.2441	CAR_HPX
0.0000845239	0.1815	0.3053	chr4q13
0.0058224698	0.1738	0.1819	RICKMAN_HEAD_AND_NECK_CANCER_E
0.0126191030	0.1735	0.3953	WEBER_METHYLATED_LCP_IN_SPERM_UP
0.0046155608	0.1726	0.3207	KEGG_LINOLEIC_ACID_METABOLISM
0.0000104124	0.1699	0.1568	HSIAO_LIVER_SPECIFIC_GENES
0.0031361147	0.1682	0.2117	STEROID_METABOLIC_PROCESS
0.0000000007	0.1670	0.2571	chr14q32
0.0042971888	0.1652	0.1494	REACTOME_BIOLOGICAL_OXIDATIONS
0.0221953976	0.1590	0.3038	BIOCARTA_INTRINSIC_PATHWAY
0.0002646102	0.1574	0.1941	chr2q37
