pValue	topAUC	KSstat	GSname
0.0000000100	0.8933	0.9680	BIOCARTA_TCAPOPTOSIS_PATHWAY
0.0000000000	0.8839	0.9744	CHAN_INTERFERON_PRODUCING_DENDRITIC_CELL
0.0000000000	0.8704	0.9716	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE
0.0000000011	0.8532	0.9334	BIOCARTA_TCRA_PATHWAY
0.0000000136	0.7904	0.8415	BIOCARTA_TCYTOTOXIC_PATHWAY
0.0000000136	0.7726	0.8415	BIOCARTA_THELPER_PATHWAY
0.0000000000	0.7644	0.8764	REACTOME_PD1_SIGNALING
0.0000000013	0.7592	0.8599	BIOCARTA_CTL_PATHWAY
0.0000000002	0.7499	0.8383	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
0.0000000299	0.7421	0.8574	BIOCARTA_BLYMPHOCYTE_PATHWAY
0.0000000000	0.7319	0.8902	FARMER_BREAST_CANCER_CLUSTER_1
0.0000000001	0.7104	0.8047	BIOCARTA_NO2IL12_PATHWAY
0.0000000006	0.6916	0.9089	BIOCARTA_ASBCELL_PATHWAY
0.0000000000	0.6874	0.8803	KEGG_ALLOGRAFT_REJECTION
0.0000010081	0.6635	0.7409	IMMUNOLOGICAL_SYNAPSE
0.0000000029	0.6619	0.7056	BIOCARTA_CTLA4_PATHWAY
0.0000000000	0.6576	0.9170	FINETTI_BREAST_CANCER_KINOME_GREEN
0.0000005906	0.6574	0.8125	WONG_ENDOMETRIAL_CANCER_LATE
0.0000000000	0.6389	0.7024	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
0.0000000000	0.6212	0.6885	GNF2_CD7
0.0000000021	0.6172	0.9184	MODULE_293
0.0000000000	0.6157	0.7540	KEGG_GRAFT_VERSUS_HOST_DISEASE
0.0000000000	0.6036	0.6742	KEGG_PRIMARY_IMMUNODEFICIENCY
0.0000000021	0.5954	0.6943	SU_THYMUS
0.0000000001	0.5942	0.6610	GNF2_ZAP70
0.0000000032	0.5919	0.8415	MODULE_143
0.0000001603	0.5861	0.7301	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN
0.0000000000	0.5832	0.7350	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
0.0000000326	0.5821	0.6318	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD
0.0000000070	0.5675	0.6176	GNF2_MATK
0.0000000000	0.5583	0.8345	UROSEVIC_RESPONSE_TO_IMIQUIMOD
0.0000000000	0.5531	0.6722	KEGG_TYPE_I_DIABETES_MELLITUS
0.0026827411	0.5515	0.6015	ROETH_TERT_TARGETS_DN
0.0000000000	0.5449	0.6810	WILENSKY_RESPONSE_TO_DARAPLADIB
0.0000000000	0.5441	0.6392	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL
0.0000032035	0.5342	0.8118	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
0.0000000000	0.5324	0.5974	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS
0.0000000044	0.5277	0.6984	BIOCARTA_TH1TH2_PATHWAY
0.0000000000	0.5247	0.6972	GNF2_VAV1
0.0000003393	0.5222	0.5891	BIOCARTA_IL12_PATHWAY
0.0000000007	0.5210	0.7133	NIELSEN_SYNOVIAL_SARCOMA_DN
0.0000000000	0.5172	0.7666	GNF2_CD48
0.0003961695	0.5083	0.5639	MODULE_575
0.0000000000	0.5047	0.5908	VILIMAS_NOTCH1_TARGETS_UP
0.0000000000	0.5043	0.6422	GAURNIER_PSMD4_TARGETS
0.0000037406	0.5022	0.5744	MARSON_FOXP3_CORE_DIRECT_TARGETS
0.0000000000	0.5016	0.5456	GNF2_PTPN4
0.0000000000	0.4985	0.6330	BIOCARTA_NKT_PATHWAY
0.0000000000	0.4981	0.5453	T_CELL_ACTIVATION
0.0000000000	0.4927	0.7544	MOSERLE_IFNA_RESPONSE
