pValue	topAUC	KSstat	GSname
0.0000001112	0.7444	0.8438	HAEGERSTRAND_RESPONSE_TO_IMATINIB
0.0000000000	0.6266	0.8185	FARMER_BREAST_CANCER_CLUSTER_5
0.0000000000	0.6232	0.7524	WONG_ENDMETRIUM_CANCER_DN
0.0000002917	0.5528	0.6077	NIELSEN_LEIOMYOSARCOMA_CNN1_UP
0.0005118999	0.5291	0.6324	COLLER_MYC_TARGETS_DN
0.0009773871	0.5252	0.6418	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP
0.0000019359	0.4903	0.6777	LU_TUMOR_VASCULATURE_DN
0.0001112943	0.4524	0.5609	INAMURA_LUNG_CANCER_SCC_DN
0.0000000001	0.4366	0.5159	PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN
0.0005194880	0.4344	0.6652	NADELLA_PRKAR1A_TARGETS_DN
0.0000000000	0.4126	0.5039	ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE
0.0000090892	0.4063	0.5708	THUM_MIR21_TARGETS_HEART_DISEASE_UP
0.0022532440	0.3954	0.5774	REACTOME_PROSTANOID_LIGAND_RECEPTORS
0.0093658324	0.3947	0.4918	MAINA_VHL_TARGETS_UP
0.0000000002	0.3824	0.4891	BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN
0.0000059591	0.3761	0.4142	LIEN_BREAST_CARCINOMA_METAPLASTIC
0.0074390266	0.3715	0.4151	PIEPOLI_LGI1_TARGETS_UP
0.0000440901	0.3701	0.4653	REACTOME_SMOOTH_MUSCLE_CONTRACTION
0.0000000020	0.3603	0.4981	TOMLINS_PROSTATE_CANCER_DN
0.0093864599	0.3592	0.5449	YANG_BCL3_TARGETS_DN
0.0025807731	0.3563	0.3943	MAHADEVAN_IMATINIB_RESISTANCE_DN
0.0006879449	0.3561	0.5465	MODULE_190
0.0000036503	0.3561	0.4943	STEGER_ADIPOGENESIS_DN
0.0000032736	0.3507	0.4125	MODULE_512
0.0069051019	0.3466	0.3734	REACTOME_CGMP_EFFECTS
0.0000080693	0.3458	0.4800	GNF2_CDH11
0.0012798298	0.3437	0.5473	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_UP
0.0000000000	0.3345	0.3727	BOQUEST_STEM_CELL_UP
0.0007211137	0.3341	0.4020	COLLAGEN
0.0084320168	0.3320	0.3869	LEI_HOXC8_TARGETS_DN
0.0000929323	0.3272	0.3537	NAKAMURA_ADIPOGENESIS_EARLY_DN
0.0000101208	0.3267	0.4511	MODULE_330
0.0002802167	0.3228	0.3339	NAKAMURA_ADIPOGENESIS_LATE_DN
0.0033106054	0.3191	0.3966	MODULE_400
0.0119209111	0.3191	0.3855	DASU_IL6_SIGNALING_SCAR_DN
0.0127232811	0.3136	0.4227	3_5_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY
0.0000059658	0.3088	0.3525	MODULE_387
0.0000000000	0.3061	0.3930	MODULE_47
0.0000042250	0.3053	0.3408	RICKMAN_HEAD_AND_NECK_CANCER_F
0.0000133355	0.3035	0.3960	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN
0.0031554302	0.3025	0.3980	MYOFIBRIL
0.0037813566	0.3018	0.3442	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE
0.0005350522	0.3000	0.4274	MCCABE_HOXC6_TARGETS_DN
0.0047959012	0.2990	0.3515	CONTRACTILE_FIBER_PART
0.0032398542	0.2988	0.3876	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP
0.0000147328	0.2982	0.3367	V$SRF_01
0.0129989739	0.2978	0.3714	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0000140879	0.2967	0.3341	MODULE_329
0.0006946403	0.2948	0.3389	SCHRAETS_MLL_TARGETS_DN
0.0000012617	0.2902	0.3729	MODULE_201
