pValue	topAUC	KSstat	GSname
0.0000000068	0.9590	0.9775	RUNNE_GENDER_EFFECT_UP
0.0000000439	0.5173	0.7125	FINETTI_BREAST_CANCER_KINOME_RED
0.0000000051	0.5163	0.7779	FINETTI_BREAST_CANCERS_KINOME_GRAY
0.0012156758	0.4792	0.5734	RESPONSE_TO_IONIZING_RADIATION
0.0000000000	0.4355	0.6526	ZHANG_TLX_TARGETS_36HR_DN
0.0000126751	0.4264	0.4903	EGUCHI_CELL_CYCLE_RB1_TARGETS
0.0000000000	0.3953	0.6146	ZHANG_TLX_TARGETS_UP
0.0000673413	0.3866	0.5402	MODULE_315
0.0000372423	0.3842	0.6828	MANN_RESPONSE_TO_AMIFOSTINE_DN
0.0000000001	0.3804	0.5930	GNF2_SMC2L1
0.0051541948	0.3761	0.5175	SEMBA_FHIT_TARGETS_DN
0.0001540326	0.3726	0.5920	MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP
0.0000000000	0.3678	0.6269	GNF2_TTK
0.0000000006	0.3635	0.5800	IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM
0.0000000000	0.3588	0.6295	FARMER_BREAST_CANCER_CLUSTER_2
0.0000000001	0.3517	0.6328	REICHERT_MITOSIS_LIN9_TARGETS
0.0000003517	0.3466	0.5151	GNF2_MKI67
0.0109565556	0.3336	0.4638	MATHEW_FANCONI_ANEMIA_GENES
0.0000000001	0.3324	0.4923	GNF2_HMMR
0.0018630130	0.3296	0.5339	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_UP
0.0001838035	0.3293	0.6663	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT
0.0000000000	0.3264	0.7375	WENDT_COHESIN_TARGETS_UP
0.0000000000	0.3188	0.5436	GNF2_CCNB2
0.0000000000	0.3176	0.5327	GNF2_CDC2
0.0000000000	0.3144	0.4281	DE_YY1_TARGETS_DN
0.0000000000	0.3138	0.5913	GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP
0.0000000000	0.3125	0.5461	GNF2_PCNA
0.0000000209	0.3112	0.4430	ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN
0.0013700526	0.3075	0.5046	MIPS_CENP_A_NAC_CAD_COMPLEX
0.0000000892	0.3075	0.3789	TANG_SENESCENCE_TP53_TARGETS_DN
0.0000000000	0.3069	0.4999	GNF2_CENPF
0.0000000000	0.3060	0.6759	BURTON_ADIPOGENESIS_12
0.0000000000	0.3052	0.4813	HAMAI_APOPTOSIS_VIA_TRAIL_UP
0.0020059208	0.3048	0.4115	CHIARETTI_T_ALL_RELAPSE_PROGNOSIS
0.0002378517	0.3022	0.4808	SPINDLE_POLE
0.0000000007	0.3012	0.5114	GNF2_CENPE
0.0000606038	0.2983	0.6693	MITOTIC_SPINDLE_ORGANIZATION_AND_BIOGENESIS
0.0000000000	0.2971	0.7008	GCM_MAX
0.0000000000	0.2966	0.5892	ZHAN_MULTIPLE_MYELOMA_PR_UP
0.0000001499	0.2965	0.7860	MIPS_BASC_COMPLEX
0.0028795951	0.2954	0.4482	MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_8
0.0000011045	0.2942	0.3861	PID_PLK1_PATHWAY
0.0000030482	0.2941	0.7454	REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION
0.0000000000	0.2918	0.5205	GNF2_CDC20
0.0004286095	0.2907	0.4329	MITOTIC_CELL_CYCLE_CHECKPOINT
0.0017264253	0.2905	0.3965	WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_UP
0.0064070839	0.2902	0.4499	KEGG_NON_HOMOLOGOUS_END_JOINING
0.0000000000	0.2901	0.5718	MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN
0.0000000000	0.2900	0.4907	PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP
0.0000008516	0.2891	0.4164	GNF2_RRM2
