pValue	topAUC	KSstat	GSname
0.0000000000	0.7731	0.8589	GNF2_GLTSCR2
0.0000000000	0.7365	0.8816	MIPS_40S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0000000000	0.7264	0.8571	MODULE_29
0.0000000000	0.7175	0.8863	MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0000000000	0.7166	0.8616	MIPS_RIBOSOME_CYTOPLASMIC
0.0000000000	0.7071	0.8612	GNF2_TPT1
0.0000000000	0.6904	0.8282	REACTOME_PEPTIDE_CHAIN_ELONGATION
0.0000000000	0.6744	0.8288	KEGG_RIBOSOME
0.0000000000	0.6702	0.8272	MIPS_TRBP_CONTAINING_COMPLEX_1
0.0000000000	0.6412	0.8113	STRUCTURAL_CONSTITUENT_OF_RIBOSOME
0.0002718686	0.6234	0.6537	CASORELLI_APL_SECONDARY_VS_DE_NOVO_DN
0.0000000000	0.6138	0.7569	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION
0.0000000000	0.6092	0.7969	GCM_TPT1
0.0000000000	0.5877	0.7359	REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION
0.0000000000	0.5753	0.7087	REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX
0.0000000000	0.5704	0.7455	REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX
0.0000254658	0.5582	0.6930	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN
0.0000000000	0.5402	0.6478	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
0.0000005680	0.5327	0.6430	LY_AGING_MIDDLE_DN
0.0000000000	0.5326	0.6509	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP
0.0000000000	0.5147	0.6492	BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
0.0000000000	0.5064	0.6750	GNF2_EIF3S6
0.0000000000	0.4948	0.6608	MORF_TPT1
0.0000000000	0.4903	0.6399	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S
0.0000000000	0.4859	0.6961	GNF2_ST13
0.0013762429	0.4713	0.4874	MODULE_429
0.0000000000	0.4695	0.5878	REACTOME_INFLUENZA_LIFE_CYCLE
0.0000000000	0.4690	0.6562	MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX
0.0000000975	0.4536	0.6766	MODULE_388
0.0000000000	0.4361	0.5505	REACTOME_TRANSLATION
0.0001521994	0.4294	0.5353	MIPS_12S_U11_SNRNP
0.0000012463	0.4264	0.5815	HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN
0.0000047649	0.4239	0.6371	MIPS_TNF_ALPHA_NF_KAPPA_B_SIGNALING_COMPLEX_6
0.0000000000	0.4217	0.6109	MORF_ACTG1
0.0000000000	0.4154	0.5984	MORF_NPM1
0.0000000000	0.4098	0.6355	MORF_NME2
0.0001649199	0.3964	0.6134	REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS
0.0000000000	0.3886	0.6328	GCM_NPM1
0.0000032311	0.3814	0.6263	MODULE_150
0.0000000000	0.3782	0.5207	MORF_JUND
0.0000413419	0.3688	0.5520	MIPS_SMN_COMPLEX
0.0000000000	0.3639	0.5385	GNF2_FBL
0.0000002272	0.3569	0.5731	SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN
0.0008601948	0.3535	0.4353	LE_NEURONAL_DIFFERENTIATION_DN
0.0000004232	0.3531	0.4455	BILANGES_SERUM_RESPONSE_TRANSLATION
0.0038216984	0.3507	0.4531	LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP
0.0000000000	0.3499	0.4976	GNF2_DAP3
0.0001043903	0.3481	0.5452	RRNA_PROCESSING
0.0000696221	0.3456	0.4017	LY_AGING_PREMATURE_DN
0.0000000002	0.3368	0.3962	CROONQUIST_NRAS_SIGNALING_DN
