pValue	topAUC	KSstat	GSname
0.0000135941	0.6265	0.6814	AUJLA_IL22_AND_IL17A_SIGNALING
0.0022485683	0.4146	0.5505	BIOCARTA_GLYCOLYSIS_PATHWAY
0.0007723479	0.4065	0.6179	MIPS_H2AX_COMPLEX_II
0.0000085215	0.4028	0.7210	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN
0.0000000000	0.3931	0.6347	GNF2_H2AFX
0.0000000000	0.3875	0.7262	GNF2_BUB1
0.0003927584	0.3754	0.6415	MIPS_HISTONE_H31_COMPLEX
0.0000021510	0.3753	0.6170	LY_AGING_MIDDLE_DN
0.0000026287	0.3607	0.4592	LY_AGING_PREMATURE_DN
0.0000000000	0.3566	0.6190	GNF2_CENPE
0.0000000000	0.3556	0.5316	ZHAN_MULTIPLE_MYELOMA_PR_UP
0.0010963244	0.3501	0.5527	MIPS_FA_COMPLEX
0.0015174327	0.3447	0.4304	SMID_BREAST_CANCER_LUMINAL_A_DN
0.0000000000	0.3368	0.6050	GNF2_RRM2
0.0000305651	0.3318	0.6882	SEMBA_FHIT_TARGETS_DN
0.0000000000	0.3298	0.5901	GNF2_CDC20
0.0000000000	0.3295	0.5743	GNF2_TTK
0.0000000000	0.3257	0.5192	GNF2_CKS2
0.0000000000	0.3228	0.6170	GNF2_SMC2L1
0.0002634665	0.3223	0.4911	SIMBULAN_PARP1_TARGETS_DN
0.0050711180	0.3199	0.5181	MIPS_SMN_POLII_RHA_COMPLEX
0.0065568008	0.3181	0.4854	LIANG_SILENCED_BY_METHYLATION_DN
0.0000000000	0.3158	0.5563	GNF2_CCNB2
0.0000000000	0.3153	0.5667	GNF2_FEN1
0.0074597307	0.3144	0.4288	S_PHASE
0.0114619195	0.3073	0.4618	MATHEW_FANCONI_ANEMIA_GENES
0.0000213010	0.3035	0.5675	FINETTI_BREAST_CANCER_KINOME_RED
0.0000000006	0.3001	0.6193	GNF2_MKI67
0.0130762651	0.2988	0.5006	WANG_ESOPHAGUS_CANCER_PROGRESSION_UP
0.0000000000	0.2983	0.5503	GNF2_HMMR
0.0000000013	0.2973	0.2801	SABATES_COLORECTAL_ADENOMA_UP
0.0000000000	0.2957	0.5578	GNF2_BUB1B
0.0000000000	0.2945	0.5635	GNF2_PCNA
0.0000000000	0.2940	0.5319	GNF2_CENPF
0.0077683507	0.2918	0.3122	REACTOME_GLYCOLYSIS
0.0011546041	0.2906	0.4502	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
0.0038103132	0.2899	0.3508	GNF2_SPRR1B
0.0000000000	0.2876	0.5626	GNF2_MCM4
0.0028267635	0.2869	0.4981	MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP
0.0000000000	0.2823	0.5350	GNF2_CCNA2
0.0000000000	0.2794	0.5070	GNF2_CDC2
0.0163613634	0.2780	0.3852	ZHAN_V1_LATE_DIFFERENTIATION_GENES_DN
0.0002142312	0.2763	0.5261	REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION
0.0000000842	0.2752	0.4259	SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP
0.0000000000	0.2747	0.4770	GNF2_SMC4L1
0.0023685124	0.2744	0.3877	FOURNIER_ACINAR_DEVELOPMENT_LATE_DN
0.0000000000	0.2728	0.5284	GNF2_RRM1
0.0228390845	0.2706	0.4501	REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION
0.0000000000	0.2696	0.5994	GNF2_ESPL1
0.0039883587	0.2681	0.4241	BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP
