pValue	topAUC	KSstat	GSname
0.0000000000	0.8915	0.9068	ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE
0.0000000000	0.8612	0.8801	FARMER_BREAST_CANCER_CLUSTER_5
0.0000000000	0.6942	0.7239	GNF2_CDH11
0.0000003339	0.6375	0.6359	THUM_MIR21_TARGETS_HEART_DISEASE_UP
0.0000000012	0.6244	0.6587	COLLAGEN
0.0000006107	0.5998	0.6248	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0000000000	0.5476	0.5731	GNF2_PTX3
0.0000076287	0.5154	0.6473	YAGUE_PRETUMOR_DRUG_RESISTANCE_DN
0.0000000000	0.5116	0.5127	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP
0.0000003876	0.5086	0.5322	STEGER_ADIPOGENESIS_DN
0.0000000672	0.4713	0.4777	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN
0.0015560917	0.4650	0.4834	LY_AGING_MIDDLE_UP
0.0013966242	0.4563	0.5442	REACTOME_KERATAN_SULFATE_DEGRADATION
0.0187302673	0.4500	0.4829	HAEGERSTRAND_RESPONSE_TO_IMATINIB
0.0000000000	0.4491	0.4353	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN
0.0000007098	0.4479	0.4463	LIEN_BREAST_CARCINOMA_METAPLASTIC
0.0002416892	0.4395	0.4934	KANG_AR_TARGETS_UP
0.0001337638	0.4386	0.4829	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS
0.0004895262	0.4207	0.4620	NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_UP
0.0000000005	0.4186	0.4285	REACTOME_COLLAGEN_FORMATION
0.0026154018	0.4152	0.4141	NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_UP
0.0000018023	0.4065	0.4448	ROZANOV_MMP14_TARGETS_SUBSET
0.0000000000	0.4025	0.4297	MODULE_47
0.0000209295	0.4006	0.4111	GNF2_MMP1
0.0001936187	0.4005	0.4739	KANG_AR_TARGETS_DN
0.0000278092	0.3915	0.4188	URS_ADIPOCYTE_DIFFERENTIATION_DN
0.0000019348	0.3812	0.4876	EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT
0.0000000000	0.3796	0.3763	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP
0.0000004436	0.3774	0.3881	ROY_WOUND_BLOOD_VESSEL_UP
0.0000006557	0.3646	0.3637	MODULE_234
0.0000009006	0.3610	0.4015	COWLING_MYCN_TARGETS
0.0149649371	0.3600	0.3564	KARAKAS_TGFB1_SIGNALING
0.0000113421	0.3594	0.3543	PID_SYNDECAN_1_PATHWAY
0.0000000003	0.3567	0.3584	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
0.0000000000	0.3540	0.3620	PROTEINACEOUS_EXTRACELLULAR_MATRIX
0.0017241238	0.3530	0.3648	VERRECCHIA_RESPONSE_TO_TGFB1_C2
0.0000643733	0.3523	0.3355	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP
0.0062099539	0.3509	0.3593	MODULE_562
0.0000000000	0.3504	0.3579	EXTRACELLULAR_MATRIX
0.0000009674	0.3460	0.3528	EXTRACELLULAR_MATRIX_PART
0.0030698287	0.3384	0.3719	LU_TUMOR_ENDOTHELIAL_MARKERS_UP
0.0002765401	0.3359	0.3526	PETRETTO_CARDIAC_HYPERTROPHY
0.0109421876	0.3345	0.3776	GOUYER_TATI_TARGETS_DN
0.0000016277	0.3343	0.3274	CROMER_TUMORIGENESIS_UP
0.0168500731	0.3325	0.5156	GROSS_HIF1A_TARGETS_UP
0.0065158154	0.3319	0.3356	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP
0.0000000000	0.3319	0.3339	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP
0.0008835398	0.3208	0.3158	CUI_TCF21_TARGETS_UP
0.0000411494	0.3195	0.3220	SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION
0.0021914191	0.3156	0.3520	REACTOME_KERATAN_SULFATE_BIOSYNTHESIS
