pValue	topAUC	KSstat	GSname
0.0000000916	0.5155	0.5538	GNF2_BUB1
0.0000000020	0.4914	0.6019	GNF2_MKI67
0.0000084094	0.4852	0.5197	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP
0.0016822867	0.4751	0.5615	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN
0.0000000182	0.4748	0.6147	EGUCHI_CELL_CYCLE_RB1_TARGETS
0.0029892736	0.4699	0.5164	NIKOLSKY_BREAST_CANCER_7P15_AMPLICON
0.0000000006	0.4670	0.5126	GNF2_RRM2
0.0000000000	0.4636	0.5144	GNF2_CDC2
0.0000263669	0.4608	0.5626	FINETTI_BREAST_CANCER_KINOME_RED
0.0000000000	0.4568	0.5196	GNF2_CDC20
0.0000000000	0.4478	0.5185	GNF2_HMMR
0.0034983493	0.4403	0.5901	REICHERT_G1S_REGULATORS_AS_PI3K_TARGETS
0.0068170215	0.4356	0.4838	LIANG_SILENCED_BY_METHYLATION_DN
0.0000000000	0.4342	0.5081	GNF2_CCNB2
0.0000016714	0.4330	0.4818	REICHERT_MITOSIS_LIN9_TARGETS
0.0000000000	0.4293	0.4816	GNF2_CENPF
0.0000000362	0.4279	0.4929	GNF2_ESPL1
0.0000264161	0.4247	0.5626	LY_AGING_MIDDLE_DN
0.0000000000	0.4200	0.4814	GNF2_CCNA2
0.0158180834	0.4155	0.4679	MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY
0.0000251856	0.4051	0.4078	GNF2_SMC2L1
0.0000000341	0.4045	0.5236	GNF2_H2AFX
0.0000000000	0.3997	0.5501	GNF2_CENPE
0.0001922107	0.3995	0.4862	SMID_BREAST_CANCER_LUMINAL_A_DN
0.0000000394	0.3939	0.4666	GNF2_TTK
0.0000000215	0.3730	0.4050	KANG_DOXORUBICIN_RESISTANCE_UP
0.0000000000	0.3689	0.4223	GNF2_PCNA
0.0000000000	0.3598	0.5441	GNF2_BUB1B
0.0000001733	0.3540	0.4167	ZHAN_MULTIPLE_MYELOMA_PR_UP
0.0004747722	0.3530	0.4039	REACTOME_KINESINS
0.0002148414	0.3477	0.3626	FARMER_BREAST_CANCER_CLUSTER_2
0.0014640795	0.3404	0.4205	CHIARETTI_T_ALL_RELAPSE_PROGNOSIS
0.0046683913	0.3291	0.4188	MITOTIC_SISTER_CHROMATID_SEGREGATION
0.0000000013	0.3272	0.4386	GNF2_MCM4
0.0014508149	0.3178	0.4208	LI_WILMS_TUMOR_ANAPLASTIC_UP
0.0000000000	0.3172	0.3439	ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER
0.0002165348	0.3168	0.3430	GNF2_CKS1B
0.0006955366	0.3161	0.5682	MATHEW_FANCONI_ANEMIA_GENES
0.0151966657	0.3150	0.3764	MODULE_315
0.0184865927	0.3147	0.3397	LE_NEURONAL_DIFFERENTIATION_DN
0.0000063891	0.3147	0.3876	AMUNDSON_GAMMA_RADIATION_RESPONSE
0.0111151247	0.3097	0.3771	SISTER_CHROMATID_SEGREGATION
0.0007325740	0.3074	0.3378	GREENBAUM_E2A_TARGETS_UP
0.0000046011	0.2988	0.3281	MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN
0.0000003825	0.2974	0.3861	GNF2_CKS2
0.0000131831	0.2969	0.3382	NADERI_BREAST_CANCER_PROGNOSIS_UP
0.0000012625	0.2957	0.3075	SHEPARD_BMYB_TARGETS
0.0000024605	0.2952	0.3755	PID_PLK1_PATHWAY
0.0000009071	0.2940	0.3631	ISHIDA_E2F_TARGETS
0.0000000000	0.2939	0.3000	SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP
