pValue	topAUC	KSstat	GSname
0.0000056192	0.6520	0.7027	KORKOLA_EMBRYONAL_CARCINOMA
0.0000000003	0.6451	0.6918	KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP
0.0000142673	0.5858	0.7081	BIOCARTA_GLYCOLYSIS_PATHWAY
0.0000332773	0.5580	0.6583	MIKKELSEN_PLURIPOTENT_STATE_UP
0.0000000000	0.5405	0.6578	KORKOLA_CORRELATED_WITH_POU5F1
0.0001245471	0.4567	0.6483	BIOCARTA_RANMS_PATHWAY
0.0000570301	0.4289	0.5443	LY_AGING_MIDDLE_DN
0.0000000006	0.4264	0.8448	MIPS_20S_PROTEASOME
0.0000374186	0.4142	0.6827	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN
0.0000021855	0.4103	0.6345	REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION
0.0000756613	0.3877	0.5226	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
0.0000000000	0.3815	0.5575	BENPORATH_ES_2
0.0074839355	0.3804	0.3805	ZHENG_RESPONSE_TO_ARSENITE_UP
0.0156645198	0.3739	0.4918	BENPORATH_ES_CORE_NINE
0.0000000306	0.3731	0.7198	MIPS_PA28_20S_PROTEASOME
0.0000000000	0.3701	0.7376	BIOCARTA_PROTEASOME_PATHWAY
0.0000000000	0.3602	0.8145	MIPS_26S_PROTEASOME
0.0000000043	0.3586	0.6018	GNF2_BUB1
0.0000000948	0.3501	0.7679	MODULE_50
0.0000000000	0.3442	0.7343	MODULE_28
0.0000000003	0.3369	0.5548	GNF2_ESPL1
0.0016882174	0.3333	0.5375	BIOCARTA_PTC1_PATHWAY
0.0005116163	0.3279	0.4733	SIMBULAN_PARP1_TARGETS_DN
0.0000641624	0.3257	0.3556	CONRAD_STEM_CELL
0.0000000000	0.3250	0.6823	MIPS_PA700_20S_PA28_COMPLEX
0.0041067787	0.3232	0.3805	KORKOLA_YOLK_SAC_TUMOR_UP
0.0027328420	0.3228	0.5697	MATZUK_MATERNAL_EFFECT
0.0000000000	0.3152	0.7115	MODULE_91
0.0000000000	0.3121	0.6465	chr11q11
0.0000000501	0.3095	0.4524	KORKOLA_EMBRYONAL_CARCINOMA_UP
0.0013084683	0.3054	0.5708	REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION
0.0000000000	0.3005	0.4805	BHATTACHARYA_EMBRYONIC_STEM_CELL
0.0037045961	0.2943	0.4397	VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP
0.0000000000	0.2939	0.5804	REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX
0.0000001762	0.2926	0.5533	COLLER_MYC_TARGETS_UP
0.0000003276	0.2901	0.6718	MODULE_133
0.0000000000	0.2865	0.6242	GNF2_CKS1B
0.0000000006	0.2865	0.7156	MIPS_PA700_COMPLEX
0.0000000000	0.2829	0.5240	REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21
0.0000000000	0.2818	0.5075	REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_
0.0000003276	0.2774	0.6718	MODULE_160
0.0000000000	0.2766	0.4987	CROONQUIST_NRAS_SIGNALING_DN
0.0000000000	0.2741	0.5839	REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6
0.0000000000	0.2705	0.5853	REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT
0.0008290720	0.2691	0.5870	CAFFAREL_RESPONSE_TO_THC_8HR_3_DN
0.0001011360	0.2668	0.5826	REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX
0.0000000004	0.2649	0.4881	SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP
0.0000000000	0.2624	0.5348	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN
0.0000000000	0.2597	0.6197	KEGG_PROTEASOME
0.0000000000	0.2581	0.4864	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1
