pValue	topAUC	KSstat	GSname
0.0000000898	0.5368	0.5541	GNF2_TM4SF2
0.0000000340	0.4662	0.4807	ROLEF_GLIS3_TARGETS
0.0000000011	0.4535	0.4997	GNF2_MAPT
0.0044204180	0.4334	0.5238	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE
0.0000004186	0.4281	0.4457	GNF2_RAB3A
0.0096454579	0.3940	0.4692	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE
0.0000000000	0.3892	0.4259	GNF2_DNM1
0.0000000168	0.3666	0.4193	GNF2_RTN1
0.0000220356	0.3666	0.4610	GNF2_AF1Q
0.0004415876	0.3625	0.3646	RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN
0.0027187682	0.3562	0.5200	ZHOU_PANCREATIC_BETA_CELL
0.0037072260	0.3144	0.3836	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS
0.0000012141	0.2981	0.3234	LEIN_NEURON_MARKERS
0.0009107522	0.2958	0.4847	MODULE_563
0.0034890508	0.2906	0.2794	WANG_LSD1_TARGETS_DN
0.0085035320	0.2863	0.3577	REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING
0.0130439653	0.2850	0.3713	SYNAPTOGENESIS
0.0123249613	0.2735	0.5315	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
0.0123135757	0.2653	0.3103	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
0.0006864545	0.2649	0.3252	LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES
0.0040581161	0.2559	0.2632	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS
0.0026859664	0.2531	0.2603	KRAS.50_UP.V1_UP
0.0093739242	0.2491	0.2965	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT
0.0000000610	0.2480	0.2480	KRAS.KIDNEY_UP.V1_UP
0.0007756305	0.2236	0.2019	V$NRSF_01
0.0062549548	0.2076	0.4680	REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION
0.0002599606	0.2025	0.2144	CAHOY_NEURONAL
0.0059566353	0.2010	0.4699	REACTOME_GABA_A_RECEPTOR_ACTIVATION
0.0027802054	0.2006	0.3083	chr4q32
0.0000658522	0.1964	0.2536	GCM_MAPK10
0.0105203809	0.1863	0.4156	REGULATION_OF_NEUROGENESIS
0.0002429313	0.1787	0.1644	SMID_BREAST_CANCER_LUMINAL_B_UP
0.0007944835	0.1786	0.1580	MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN
0.0084627308	0.1768	0.1650	REACTOME_POTASSIUM_CHANNELS
0.0004172268	0.1758	0.3307	REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS
0.0034061523	0.1745	0.5114	REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS
0.0033377288	0.1744	0.4432	PID_ERB_GENOMIC_PATHWAY
0.0004598669	0.1714	0.1707	KRAS.300_UP.V1_UP
0.0035032562	0.1685	0.1865	REACTOME_REGULATION_OF_INSULIN_SECRETION
0.0000216714	0.1665	0.4798	REACTOME_LYSOSOME_VESICLE_BIOGENESIS
0.0002921532	0.1574	0.5343	MIPS_AP3_BLOC1_COMPLEX
0.0000188362	0.1563	0.3711	JIANG_AGING_HYPOTHALAMUS_DN
0.0074872508	0.1537	0.2444	JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN
0.0000000111	0.1512	0.1327	MODULE_100
0.0000000219	0.1489	0.1294	MODULE_66
0.0000000190	0.1486	0.1308	MODULE_137
0.0011005157	0.1465	0.4183	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC
0.0000001919	0.1447	0.1229	MODULE_11
0.0000000027	0.1444	0.3099	GCM_CALM1
0.0071012170	0.1428	0.2701	CERVERA_SDHB_TARGETS_1_DN
