pValue	topAUC	KSstat	GSname
0.0000000018	0.7925	0.8861	CHAN_INTERFERON_PRODUCING_DENDRITIC_CELL
0.0000000602	0.7343	0.8075	BIOCARTA_TCRA_PATHWAY
0.0000000000	0.7323	0.8408	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
0.0000001304	0.7319	0.7606	BIOCARTA_TCYTOTOXIC_PATHWAY
0.0000026682	0.7166	0.7484	BIOCARTA_TCAPOPTOSIS_PATHWAY
0.0000000019	0.7139	0.8229	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE
0.0000000059	0.6734	0.8006	BIOCARTA_CTL_PATHWAY
0.0000000000	0.6660	0.8502	GNF2_MATK
0.0000000010	0.6597	0.7436	REACTOME_PD1_SIGNALING
0.0000014604	0.6567	0.6836	BIOCARTA_THELPER_PATHWAY
0.0000000006	0.6444	0.8749	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN
0.0000000000	0.6382	0.7567	GNF2_CD7
0.0000000000	0.6361	0.8263	GNF2_RAB7L1
0.0000022386	0.6313	0.7237	IMMUNOLOGICAL_SYNAPSE
0.0000000000	0.6306	0.7125	WINTER_HYPOXIA_DN
0.0000000055	0.6261	0.8969	BIOCARTA_BLYMPHOCYTE_PATHWAY
0.0000000016	0.6216	0.7764	FINETTI_BREAST_CANCER_KINOME_GREEN
0.0000000000	0.6191	0.7649	GNF2_SNRK
0.0000000000	0.6166	0.7274	GNF2_ZAP70
0.0000000000	0.6033	0.6297	FARMER_BREAST_CANCER_CLUSTER_1
0.0000003931	0.5959	0.7601	GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP
0.0000000000	0.5958	0.7066	GNF2_PTPN4
0.0000000000	0.5916	0.7498	KEGG_ALLOGRAFT_REJECTION
0.0000001864	0.5890	0.7483	BIOCARTA_ASBCELL_PATHWAY
0.0000000006	0.5889	0.7150	BIOCARTA_CTLA4_PATHWAY
0.0003610695	0.5812	0.6443	MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN
0.0000000000	0.5761	0.7954	GNF2_CD48
0.0000000585	0.5600	0.6685	MARSON_FOXP3_CORE_DIRECT_TARGETS
0.0000000310	0.5567	0.6475	SU_THYMUS
0.0000005709	0.5541	0.6429	HAHTOLA_CTCL_PATHOGENESIS
0.0000000000	0.5518	0.8253	GNF2_JAK1
0.0000000000	0.5480	0.6604	KEGG_GRAFT_VERSUS_HOST_DISEASE
0.0000000000	0.5479	0.6796	GNF2_CASP8
0.0000000434	0.5459	0.7745	MODULE_293
0.0000615683	0.5390	0.6417	BIOCARTA_MONOCYTE_PATHWAY
0.0000000000	0.5330	0.6814	GNF2_PTPRC
0.0000000000	0.5322	0.6441	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
0.0000000928	0.5240	0.7150	MODULE_143
0.0000000021	0.5228	0.6018	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
0.0000000000	0.5190	0.6766	TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN
0.0000000000	0.5108	0.6934	GNF2_ITGAL
0.0000000000	0.5071	0.6230	GNF2_IL2RB
0.0000000000	0.5067	0.6906	KEGG_ASTHMA
0.0000000000	0.5063	0.6335	MORI_LARGE_PRE_BII_LYMPHOCYTE_DN
0.0000000000	0.5007	0.6738	GNF2_CD53
0.0000003035	0.4929	0.6376	BIOCARTA_NO2IL12_PATHWAY
0.0000000000	0.4873	0.6405	GNF2_PTPN6
0.0000000000	0.4859	0.6357	GNF2_VAV1
0.0000000000	0.4841	0.5963	KEGG_AUTOIMMUNE_THYROID_DISEASE
0.0000000000	0.4804	0.6607	WILENSKY_RESPONSE_TO_DARAPLADIB
