pValue	topAUC	KSstat	GSname
0.0000000001	0.2888	0.3330	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0000000001	0.2487	0.2811	KEGG_OLFACTORY_TRANSDUCTION
0.0084460812	0.2127	0.4964	BIOCARTA_GABA_PATHWAY
0.0063418103	0.2122	0.5340	MATZUK_MATERNAL_EFFECT
0.0013032884	0.1827	0.1663	RHODOPSIN_LIKE_RECEPTOR_ACTIVITY
0.0013699538	0.1576	0.1400	G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY
0.0081367566	0.1453	0.3431	NEUROPEPTIDE_RECEPTOR_ACTIVITY
0.0037184752	0.1432	0.2182	chr20p13
0.0106121057	0.1384	0.2205	PEPTIDE_RECEPTOR_ACTIVITY
0.0000000000	0.1331	0.1499	REACTOME_GPCR_DOWNSTREAM_SIGNALING
0.0082064705	0.1296	0.1341	SECOND_MESSENGER_MEDIATED_SIGNALING
0.0000011469	0.1272	0.1624	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
0.0043495936	0.1269	0.2363	NEUROTRANSMITTER_BINDING
0.0004109895	0.1256	0.3995	chr11q11
0.0000000000	0.1242	0.2188	REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS
0.0000000002	0.1216	0.1311	REACTOME_SIGNALING_BY_GPCR
0.0106729992	0.1147	0.2246	NEUROTRANSMITTER_RECEPTOR_ACTIVITY
0.0000005447	0.1138	0.2011	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS
0.0000000000	0.1122	0.1824	REACTOME_GPCR_LIGAND_BINDING
0.0000040528	0.1106	0.1393	G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY
0.0032972437	0.1081	0.3043	CALCIUM_CHANNEL_ACTIVITY
0.0011324700	0.1074	0.0951	TRANSMEMBRANE_RECEPTOR_ACTIVITY
0.0001225186	0.1059	0.1615	MIKKELSEN_MEF_ICP_WITH_H3K27ME3
0.0013509109	0.1055	0.2855	XU_CREBBP_TARGETS_DN
0.0031319257	0.1031	0.1831	V$NRSF_01
0.0036851651	0.1021	0.4544	REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN
0.0101468729	0.1019	0.4171	BIOCARTA_PS1_PATHWAY
0.0001771394	0.1017	0.1783	P53_DN.V2_UP
0.0068745745	0.1013	0.0703	RECEPTOR_ACTIVITY
0.0009488646	0.0999	0.1066	SHEN_SMARCA2_TARGETS_DN
0.0045087608	0.0998	0.3213	KEGG_RNA_POLYMERASE
0.0039813218	0.0962	0.2278	MIKKELSEN_MEF_LCP_WITH_H3K27ME3
0.0085906262	0.0959	0.4385	GOERING_BLOOD_HDL_CHOLESTEROL_QTL_TRANS
0.0035088338	0.0932	0.2792	MUELLER_METHYLATED_IN_GLIOBLASTOMA
0.0000048020	0.0927	0.2536	MODULE_146
0.0009940826	0.0920	0.1003	NEUROLOGICAL_SYSTEM_PROCESS
0.0031895890	0.0917	0.1250	MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED
0.0060006140	0.0908	0.1285	SYNAPTIC_TRANSMISSION
0.0021262952	0.0895	0.4581	REACTOME_XENOBIOTICS
0.0000000000	0.0891	0.1688	MIKKELSEN_MEF_HCP_WITH_H3K27ME3
0.0021307404	0.0879	0.1565	MORF_CDH4
0.0055093071	0.0877	0.2384	STARK_HYPPOCAMPUS_22Q11_DELETION_UP
0.0000000000	0.0865	0.2822	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS
0.0000000004	0.0861	0.1221	MARTENS_TRETINOIN_RESPONSE_UP
0.0075478335	0.0852	0.4605	CHAN_INTERFERON_PRODUCING_DENDRITIC_CELL
0.0020454140	0.0849	0.2376	ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0040059258	0.0849	0.1751	MORF_PTPRR
0.0001060901	0.0838	0.5289	REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE
0.0022044171	0.0835	0.1764	CYTOKINE_ACTIVITY
0.0000003396	0.0831	0.1765	MEISSNER_BRAIN_HCP_WITH_H3K27ME3
